time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1691262277800935200,484.40993505859376,2613.4126978442073,1.2429544834934008,20.369418771245293,4.976780606302364,2592.091881804168,280.93932859682087,4.739472510588384,3.3707472990667617,-73.81939813987539,2.63507493233337
1691262278800915700,485.40991577148435,2613.514074471779,1.248712528154974,19.180945424923944,4.976779433405737,2592.19325843174,274.08202275525645,4.739739167268946,3.3703723324056503,-73.81942465606411,2.7495696043383053
1691262279800895200,486.4098952636719,2613.142095384188,1.260293955783668,19.51901280825882,4.976781003130902,2591.821279344149,273.71133254038944,4.739799849390947,3.3702869937888664,-73.8194478979922,2.6980688925222305
1691262280800874800,487.4098747558594,2613.2723663244396,1.2476251049965887,19.384840715003172,4.976785188143108,2591.9515502844006,276.8568205061488,4.7398025841193965,3.3702831478028545,-73.81947204952893,2.7304546765896247
1691262281800854800,488.4098547363281,2613.3804147774354,1.240678308190466,20.337827423048505,4.976788369645933,2592.0595987373963,278.0899709639592,4.739801804779578,3.37028424382827,-73.81949395609195,2.60876436806751
1691262282800835000,489.4098349609375,2613.3738156100735,1.2432459619081095,19.733287856431634,4.9767907519264245,2592.0529995700344,276.88630256740487,4.7396074033605435,3.370557623717292,-73.81951821972035,2.6799708952791637
1691262283800814000,490.40981396484375,2613.50457855314,1.235986620825878,18.62576589477689,4.976796625689701,2592.183762513101,279.301858180228,4.739829690279832,3.3702450266902897,-73.81954442321071,2.8672256509068554
1691262284800794600,491.4097946777344,2613.7182792136446,1.2249882472154385,19.08876569845457,4.97680154653953,2592.3974631736055,280.89530985398414,4.739754382423623,3.3703509353010856,-73.81956774351954,2.8097429943989045
1691262285800774700,492.4097746582031,2613.868896492757,1.226846252303728,18.06817857588786,4.976806695687119,2592.548080452718,280.474904170439,4.7398022793646355,3.3702835763951144,-73.81959537503131,2.9742440020845957
1691262286800754200,493.4097541503906,2613.989784244448,1.23019390533338,18.90063012806709,4.976809840574319,2592.668968204409,278.9206640284512,4.740249723476119,3.3696542243787277,-73.81961948987323,2.826406087406663
1691262287800734000,494.40973388671875,2613.916772324592,1.2222905153374488,18.540185944358566,4.976819588943794,2592.595956284553,284.29518815882267,4.740832057927145,3.3688348774196553,-73.81964629680057,2.957404358167941
1691262288800714000,495.4097138671875,2613.6870313556865,1.2418985357953147,21.04896876491497,4.976820810016471,2592.3662153156474,280.17500531580083,4.7408724062671235,3.3687780960288576,-73.81966476658707,2.544898189839227
1691262289800694000,496.4096940917969,2613.2286088056862,1.2482232329350147,21.259161487227946,4.976828381681246,2591.907792765647,283.9316066816128,4.741048389106803,3.368530422148006,-73.81968692992689,2.5458805424618225
1691262290800673500,497.4096735839844,2613.283740851097,1.2461158678733368,21.41043433498159,4.976833560728161,2591.9629248110577,283.4211140148902,4.741195733850379,3.3683230317337145,-73.81970865659974,2.529388971191478
1691262291800653800,498.40965380859376,2613.248429097235,1.24386990303953,20.285443109197317,4.976838894174479,2591.927613057196,282.54383796616406,4.741303527032157,3.368171298693293,-73.8197330581058,2.663631540388001
1691262292800633000,499.40963305664064,2613.470198621042,1.2202562506356027,21.504382419113245,4.976848933467751,2592.149382581003,288.7512880575987,4.741617050901782,3.367729914257723,-73.81975343796464,2.5937290643335333
1691262293800613400,500.40961328125,2613.542157659307,1.229561177681613,19.647138240883763,4.976852352125243,2592.221341619268,283.5695242967362,4.738983950225595,3.371434138803996,-73.81978000443029,2.769050916121064
1691262294800593000,501.4095930175781,2614.176143304445,1.2235119690774585,20.717787890795297,4.976851353523023,2592.855327264406,276.31818022618955,4.739108455424138,3.371259123905529,-73.81980203420939,2.550480427855501
1691262295800948700,502.4099487304687,2613.717520424165,1.24604917050648,23.573411930111064,4.976853140941359,2592.3967043841258,275.8358208614479,4.7392232575411875,3.3710977363419077,-73.81981962520656,2.2396496805824566
1691262296800269000,503.40926904296873,2613.7977050384507,1.242355441994153,22.06468767768868,4.976858395979365,2592.4768889984116,281.10969166243706,4.7394218168190445,3.3708185764067022,-73.81984199320095,2.4276477030448698
1691262297800249600,504.40924951171877,2613.8388846814632,1.2482692195541827,22.83868154825113,4.976859798746473,2592.518068641424,278.8425281201513,4.739529234081908,3.3706675410179217,-73.81986181996697,2.336452556698084
1691262298800476700,505.4094765625,2613.908687303774,1.2456818206833802,22.800108195477456,4.976862897163249,2592.587871263735,279.0791460072305,4.739891892263597,3.37015754564125,-73.81988256122533,2.3404969657933536
1691262299799903500,506.4089035644531,2613.281856611371,1.2634029424597062,23.29984632902446,4.97686555034432,2591.961040571332,278.15670121711315,4.73975761295316,3.370346392174163,-73.81990213590056,2.2646625539415046
1691262300799882800,507.4088828125,2613.3933456502855,1.2532656525185126,21.850081535752107,4.976867721932844,2592.0725296102464,277.02899461469246,4.739828578003509,3.3702465909677986,-73.81992557071374,2.4145133400426264
1691262301801029600,508.4100295410156,2614.079944894649,1.2270214454918433,20.98798923020781,4.9768706854432505,2592.75912885461,276.84141779640925,4.739498757820333,3.370710393582984,-73.81994891219706,2.514234613954397
1691262302799896300,509.40889624023436,2613.5957795633003,1.2554452411251211,23.09868754565154,4.976869528506423,2592.2749635232612,272.6556782972865,4.739299852803362,3.370990053086313,-73.81996712519391,2.2831405176658652
1691262303799876000,510.4088759765625,2613.856186072342,1.2412396597624955,25.75598031316355,4.976872317354918,2592.535370032303,276.7017702859353,4.7393836908402855,3.370872181466682,-73.8199834944506,2.0517072094164415
1691262304800184800,511.4091848144531,2613.889787659049,1.2449468876836651,24.724708005145878,4.976871231466465,2592.56897161901,272.33588369603115,4.739665395095985,3.370476075470416,-73.8200039159102,2.129551246423663
1691262305800095700,512.409095703125,2613.9633156042546,1.2394866014874235,25.910206463496184,4.976876730155608,2592.6424995642155,278.78838353492745,4.739439270069721,3.3707940367382028,-73.8200205702602,2.045179820209678
1691262306800075300,513.4090751953125,2613.693267794326,1.2513076934112792,26.942524170506378,4.976881016562839,2592.372451754287,281.4179184189636,4.738916343816446,3.3715291662831866,-73.82003698563437,1.9761193911669952
1691262307800214500,514.4092145996094,2613.644940082915,1.2541879885095255,27.315831440810552,4.976877911434666,2592.324124042876,272.7766277796127,4.738831576029539,3.3716483100724246,-73.8200532628664,1.9197893810075273
1691262308800424400,515.4094245605469,2613.9996907468885,1.231792114671464,31.742642888817265,4.976877772709159,2592.6788747068495,270.8249617852782,4.73933241813127,3.370944268782687,-73.82006555631222,1.6473189550096703
1691262309800403700,516.4094038085938,2613.7204322572798,1.2613164079229997,32.96751492372722,4.976873858185366,2592.3996162172407,265.47789178716897,4.740266713689055,3.3696303233263443,-73.82008053079487,1.6090982206011188
1691262310800383500,517.4093835449219,2613.484721175395,1.2559415530345652,33.763114681804865,4.976864569483953,2592.163905135356,253.15043086684918,4.7406595983306055,3.369077560036981,-73.82009476192144,1.6143155855642848
1691262311800364000,518.4093640136718,2613.6001910306513,1.2486228985018655,35.396216112803195,4.976860888194273,2592.2793749906123,253.67148115543887,4.740236216069057,3.3696732257974418,-73.82010746388495,1.535491639985136
1691262312800344000,519.4093439941406,2613.5944720469415,1.233423610414283,38.13024636974683,4.9768552205702274,2592.2736560069025,250.18886017233842,4.739955013943097,3.370068767634354,-73.82011885836495,1.4227717515785028
1691262313800323800,520.4093237304687,2613.8729609549046,0.9144355153931382,180,4.976855599056577,2592.5521449148655,252.84084577841662,4.739631003599252,3.370524437310845,-73.82012151850383,0
1691262314800303400,521.4093034667969,2613.6600864725187,1.2331189972687233,44.40469807318486,4.976850991209074,2592.3392704324797,253.34840038662963,4.740766997735057,3.3689264322592396,-73.82013980920743,1.1947129099032208
1691262315800283000,522.4092829589844,2613.5471101924777,1.2531591492442746,54.821676521990916,4.976850153846605,2592.2262941524386,256.31090795372404,4.740329434904342,3.369542087787051,-73.8201478484428,0.9628666739838193
1691262316800263000,523.4092629394531,2613.984224986285,1.2151333158578301,55.2695119258619,4.976845778403761,2592.663408946246,251.50593526037628,4.740007178218845,3.36999539810111,-73.82015514512896,0.9469515692723398
1691262317800243000,524.4092429199219,2614.0963508356363,1.2198564144465085,40.34122662068598,4.976842110058486,2592.775534795597,255.2976116599831,4.739832447289756,3.370241149296002,-73.82016989570029,1.302115005391003
1691262318800223000,525.4092229003907,2614.1002900265157,1.2273470039374499,40.356533310807414,4.976842025662039,2592.7794739864767,260.1486622945732,4.73689109595181,3.374373983108763,-73.82018182992007,1.3053702129389029
1691262319800202500,526.4092023925781,2613.94162339624,1.2444369703910163,40.996309562832074,4.976839988169831,2592.620807356201,260.59947815531245,4.737256632338533,3.373860790274758,-73.82019272300501,1.290497214634521
1691262320800182300,527.4091823730469,2614.076269247569,1.2349376194562245,39.581014320322836,4.976838840567827,2592.75545320753,263.10237920149154,4.737553203683695,3.3734443340679556,-73.82020537133627,1.3294123688620556
1691262321800162300,528.4091623535156,2614.072596603073,1.2431558596158976,40.518134022123576,4.976837476560833,2592.751780563034,263.79816700760693,4.73786239344292,3.3730100761172017,-73.82021741477848,1.3017733427589915
1691262322800142600,529.409142578125,2613.8517766846344,1.2513200995073586,44.323078231618844,4.976834527962454,2592.5309606445953,259.62803226293414,4.738185377888648,3.3725563535026426,-73.82022683227282,1.1923109536877143
1691262323800122400,530.4091223144532,2614.0621501971036,1.2327401762470631,43.5882639714262,4.976830939976526,2592.7413341570646,256.855439910461,4.738159626474565,3.3725925319900787,-73.82023710161175,1.2172492733065154
1691262324800102400,531.4091022949219,2614.2061120774597,1.2225935993126449,41.9913421975956,4.9768279525220915,2592.8852960374206,256.32699745900993,4.738532404880684,3.3720687538489664,-73.82024869461557,1.258913168584968
1691262325800081700,532.4090815429688,2614.1485418258235,1.2279050945739671,41.13462707592063,4.976823003554477,2592.8277257857844,252.16498314366552,4.738206884297514,3.372526138428653,-73.82026063402976,1.2999826667920458
1691262326800061200,533.4090612792969,2614.15963359084,0.9159877880960553,180,4.976819528497559,2592.8388175508007,247.35020307986565,4.737460885715949,3.3735739786019656,-73.82026581713292,0
1691262327800041700,534.4090417480469,2613.8408972658217,1.2265212025770524,35.26416295545987,4.976811158818742,2592.5200812257826,247.05965564286308,4.737074583427628,3.3741163915657673,-73.82028570093749,1.5401406408807232
1691262328800021200,535.4090212402343,2614.2864034995437,1.205110733157617,30.816988987989703,4.97680626465408,2592.9655874595046,249.25832001170863,4.737217542635411,3.373915675670654,-73.82030226201405,1.7534135135969935
1691262329800001000,536.4090009765625,2613.8393730614334,1.232983774178036,29.39180434594411,4.976803013474059,2592.5185570213944,254.98869215577872,4.737404260802048,3.373653494732889,-73.82031879524187,1.8298576344363955
